RegDt,ServerId,ChargerId,Length,MessageType,SequenceNumber,DataLength,MessagePending_type,MessagePending,WakeupInterval_type,WakeupInterval,ChargerNumber_type,ChargerNumber,Send,msgId
2021-09-07 07:51:00,00,D88039EC686C,000B,1A,E7,07,12,0,13,00,33,0405,S,327608839
2021-09-07 08:01:00,00,D88039EC686C,000B,1A,87,07,12,0,13,00,33,0405,S,327614776
2021-09-07 08:11:00,00,D88039EC686C,000B,1A,FF,07,12,0,13,00,33,0405,S,327620643
2021-09-07 08:21:00,00,D88039EC686C,000B,1A,78,07,12,0,13,00,33,0405,S,327626512
2021-09-07 08:31:00,00,D88039EC686C,000B,1A,14,07,12,0,13,00,33,0405,S,327632443
2021-09-07 08:41:00,00,D88039EC686C,000B,1A,97,07,12,0,13,00,33,0405,S,327638333
2021-09-07 08:51:00,00,D88039EC686C,000B,1A,32,07,12,0,13,00,33,0405,S,327644264
2021-09-07 09:01:00,00,D88039EC686C,000B,1A,C5,07,12,0,13,00,33,0405,S,327650179
2021-09-07 09:11:00,00,D88039EC686C,000B,1A,62,07,12,0,13,00,33,0405,S,327656116
2021-09-07 09:21:00,00,D88039EC686C,000B,1A,18,07,12,0,13,00,33,0405,S,327662101
2021-09-07 09:31:00,00,D88039EC686C,000B,1A,DA,07,12,0,13,00,33,0405,S,327668111
2021-09-07 09:41:00,00,D88039EC686C,000B,1A,54,07,12,0,13,00,33,0405,S,327673978
2021-09-07 09:51:00,00,D88039EC686C,000B,1A,ED,07,12,0,13,00,33,0405,S,327679907
2021-09-07 10:01:00,00,D88039EC686C,000B,1A,82,07,12,0,13,00,33,0405,S,327685826
2021-09-07 10:11:00,00,D88039EC686C,000B,1A,EE,07,12,0,13,00,33,0405,S,327691669
2021-09-07 10:21:00,00,D88039EC686C,000B,1A,5B,07,12,0,13,00,33,0405,S,327697517
2021-09-07 10:31:00,00,D88039EC686C,000B,1A,EE,07,12,0,13,00,33,0405,S,327703435
2021-09-07 10:41:00,00,D88039EC686C,000B,1A,8E,07,12,0,13,00,33,0405,S,327709384
2021-09-07 10:51:00,00,D88039EC686C,000B,1A,2C,07,12,0,13,00,33,0405,S,327715326
2021-09-07 10:57:00,00,D88039EC686C,000B,1A,51,07,12,0,13,00,33,0405,S,327718976
2021-09-07 10:57:00,00,D88039EC686C,000B,1A,A6,07,12,1,13,00,33,0405,S,327719152
2021-09-07 10:58:00,00,D88039EC686C,000B,1A,1A,07,12,0,13,00,33,0405,S,327719375
2021-09-07 10:59:00,00,D88039EC686C,000B,1A,E1,07,12,0,13,00,33,0405,S,327719774
2021-09-07 11:04:00,00,D88039EC686C,000B,1A,A0,07,12,0,13,00,33,0405,S,327722711
2021-09-07 11:11:00,00,D88039EC686C,000B,1A,73,07,12,0,13,00,33,0405,S,327727221
2021-09-07 11:11:00,00,D88039EC686C,000B,1A,7D,07,12,0,13,00,33,0405,S,327727244
2021-09-07 11:21:00,00,D88039EC686C,000B,1A,3C,07,12,0,13,00,33,0405,S,327733247
2021-09-07 11:31:00,00,D88039EC686C,000B,1A,E5,07,12,0,13,00,33,0405,S,327739210
2021-09-07 11:41:00,00,D88039EC686C,000B,1A,6D,07,12,0,13,00,33,0405,S,327745111
2021-09-07 11:51:00,00,D88039EC686C,000B,1A,E1,07,12,0,13,00,33,0405,S,327750973
2021-09-07 12:01:00,00,D88039EC686C,000B,1A,66,07,12,0,13,00,33,0405,S,327756866
2021-09-07 12:11:00,00,D88039EC686C,000B,1A,1D,07,12,0,13,00,33,0405,S,327762855
2021-09-07 12:21:00,00,D88039EC686C,000B,1A,AE,07,12,0,13,00,33,0405,S,327768771
2021-09-07 12:32:00,00,D88039EC686C,000B,1A,42,07,12,0,13,00,33,0405,S,327774695
2021-09-07 12:42:00,00,D88039EC686C,000B,1A,A1,07,12,0,13,00,33,0405,S,327780515
2021-09-07 12:52:00,00,D88039EC686C,000B,1A,3C,07,12,0,13,00,33,0405,S,327786438
2021-09-07 13:02:00,00,D88039EC686C,000B,1A,BA,07,12,0,13,00,33,0405,S,327792320
2021-09-07 13:12:00,00,D88039EC686C,000B,1A,4E,07,12,0,13,00,33,0405,S,327798239
2021-09-07 13:22:00,00,D88039EC686C,000B,1A,F4,07,12,0,13,00,33,0405,S,327804193
2021-09-07 13:32:00,00,D88039EC686C,000B,1A,75,07,12,0,13,00,33,0405,S,327810081
2021-09-07 13:42:00,00,D88039EC686C,000B,1A,16,07,12,0,13,00,33,0405,S,327816027
2021-09-07 13:52:00,00,D88039EC686C,000B,1A,B2,07,12,0,13,00,33,0405,S,327821965
2021-09-07 14:02:00,00,D88039EC686C,000B,1A,3E,07,12,0,13,00,33,0405,S,327827867
2021-09-07 14:12:00,00,D88039EC686C,000B,1A,DE,07,12,0,13,00,33,0405,S,327833814
2021-09-07 14:22:00,00,D88039EC686C,000B,1A,79,07,12,0,13,00,33,0405,S,327839740
2021-09-07 14:32:00,00,D88039EC686C,000B,1A,F9,07,12,0,13,00,33,0405,S,327845625
2021-09-07 14:42:00,00,D88039EC686C,000B,1A,9C,07,12,0,13,00,33,0405,S,327851573
2021-09-07 14:52:00,00,D88039EC686C,000B,1A,53,07,12,0,13,00,33,0405,S,327857567
2021-09-07 15:02:00,00,D88039EC686C,000B,1A,18,07,12,0,13,00,33,0405,S,327863583
2021-09-07 15:12:00,00,D88039EC686C,000B,1A,44,07,12,0,13,00,33,0405,S,327869797
2021-09-07 15:22:00,00,D88039EC686C,000B,1A,EC,07,12,0,13,00,33,0405,S,327875759
2021-09-07 15:32:00,00,D88039EC686C,000B,1A,DE,07,12,0,13,00,33,0405,S,327881857
2021-09-07 15:42:00,00,D88039EC686C,000B,1A,CD,07,12,0,13,00,33,0405,S,327887956
2021-09-07 15:52:00,00,D88039EC686C,000B,1A,5D,07,12,0,13,00,33,0405,S,327893871
2021-09-07 16:02:00,00,D88039EC686C,000B,1A,F3,07,12,0,13,00,33,0405,S,327899798
2021-09-07 16:12:00,00,D88039EC686C,000B,1A,A3,07,12,0,13,00,33,0405,S,327905770
2021-09-07 16:22:00,00,D88039EC686C,000B,1A,61,07,12,0,13,00,33,0405,S,327911767
2021-09-07 16:32:00,00,D88039EC686C,000B,1A,3A,07,12,0,13,00,33,0405,S,327917821
2021-09-07 16:42:00,00,D88039EC686C,000B,1A,09,07,12,0,13,00,33,0405,S,327923858
2021-09-07 16:52:00,00,D88039EC686C,000B,1A,0C,07,12,0,13,00,33,0405,S,327929990
2021-09-07 16:54:00,00,D88039EC686C,000B,1A,55,07,12,0,13,00,33,0405,S,327931164
2021-09-07 16:54:00,00,D88039EC686C,000B,1A,AC,07,12,1,13,00,33,0405,S,327931336
2021-09-07 16:54:00,00,D88039EC686C,000B,1A,4D,07,12,0,13,00,33,0405,S,327931657
2021-09-07 16:55:00,00,D88039EC686C,000B,1A,4D,07,12,0,13,00,33,0405,S,327932169
2021-09-07 17:00:00,00,D88039EC686C,000B,1A,06,07,12,0,13,00,33,0405,S,327935093
2021-09-07 17:10:00,00,D88039EC686C,000B,1A,DD,07,12,0,13,00,33,0405,S,327941144
2021-09-07 17:20:00,00,D88039EC686C,000B,1A,E4,07,12,0,13,00,33,0405,S,327947282
2021-09-07 17:30:00,00,D88039EC686C,000B,1A,DC,07,12,0,13,00,33,0405,S,327953392
2021-09-07 17:40:00,00,D88039EC686C,000B,1A,C7,07,12,0,13,00,33,0405,S,327959479
2021-09-07 17:50:00,00,D88039EC686C,000B,1A,C6,07,12,0,13,00,33,0405,S,327965606
2021-09-07 18:00:00,00,D88039EC686C,000B,1A,DE,07,12,0,13,00,33,0405,S,327971784
2021-09-07 18:05:00,00,D88039EC686C,000B,1A,50,07,12,0,13,00,33,0405,S,327974567
2021-09-07 18:15:00,00,D88039EC686C,000B,1A,64,07,12,0,13,00,33,0405,S,327980728
2021-09-07 18:25:00,00,D88039EC686C,000B,1A,88,07,12,0,13,00,33,0405,S,327986925
2021-09-07 18:35:00,00,D88039EC686C,000B,1A,8B,07,12,0,13,00,33,0405,S,327993062
2021-09-07 18:45:00,00,D88039EC686C,000B,1A,F7,07,12,0,13,00,33,0405,S,327999392
2021-09-07 18:55:00,00,D88039EC686C,000B,1A,1F,07,12,0,13,00,33,0405,S,328005599
2021-09-07 19:05:00,00,D88039EC686C,000B,1A,52,07,12,0,13,00,33,0405,S,328011826
2021-09-07 19:15:00,00,D88039EC686C,000B,1A,B8,07,12,0,13,00,33,0405,S,328018157
2021-09-07 19:25:00,00,D88039EC686C,000B,1A,4D,07,12,0,13,00,33,0405,S,328024570
2021-09-07 19:35:00,00,D88039EC686C,000B,1A,CD,07,12,0,13,00,33,0405,S,328030946
2021-09-07 19:45:00,00,D88039EC686C,000B,1A,61,07,12,0,13,00,33,0405,S,328037357
2021-09-07 19:55:00,00,D88039EC686C,000B,1A,D8,07,12,0,13,00,33,0405,S,328043721
2021-09-07 20:05:00,00,D88039EC686C,000B,1A,5A,07,12,0,13,00,33,0405,S,328050099
2021-09-07 20:15:00,00,D88039EC686C,000B,1A,D3,07,12,0,13,00,33,0405,S,328056466
2021-09-07 20:25:00,00,D88039EC686C,000B,1A,54,07,12,0,13,00,33,0405,S,328062846
2021-09-07 20:35:00,00,D88039EC686C,000B,1A,1F,07,12,0,13,00,33,0405,S,328069366
2021-09-07 20:45:00,00,D88039EC686C,000B,1A,BC,07,12,0,13,00,33,0405,S,328075805
2021-09-07 20:55:00,00,D88039EC686C,000B,1A,6B,07,12,0,13,00,33,0405,S,328082283
2021-09-07 21:05:00,00,D88039EC686C,000B,1A,02,07,12,0,13,00,33,0405,S,328088719
2021-09-07 21:15:00,00,D88039EC686C,000B,1A,74,07,12,0,13,00,33,0405,S,328095079
2021-09-07 21:25:00,00,D88039EC686C,000B,1A,03,07,12,0,13,00,33,0405,S,328101496
2021-09-07 21:35:00,00,D88039EC686C,000B,1A,B2,07,12,0,13,00,33,0405,S,328107968
2021-09-07 21:45:00,00,D88039EC686C,000B,1A,70,07,12,0,13,00,33,0405,S,328114473
2021-09-07 21:55:00,00,D88039EC686C,000B,1A,2E,07,12,0,13,00,33,0405,S,328120970
2021-09-07 22:05:00,00,D88039EC686C,000B,1A,11,07,12,0,13,00,33,0405,S,328127545
2021-09-07 22:15:00,00,D88039EC686C,000B,1A,E9,07,12,0,13,00,33,0405,S,328134100
2021-09-07 22:25:00,00,D88039EC686C,000B,1A,A6,07,12,0,13,00,33,0405,S,328140598
2021-09-07 22:35:00,00,D88039EC686C,000B,1A,91,07,12,0,13,00,33,0405,S,328147182
2021-09-07 22:45:00,00,D88039EC686C,000B,1A,42,07,12,0,13,00,33,0405,S,328153664
2021-09-07 22:55:00,00,D88039EC686C,000B,1A,07,07,12,0,13,00,33,0405,S,328160181
2021-09-07 23:05:00,00,D88039EC686C,000B,1A,D8,07,12,0,13,00,33,0405,S,328166715
2021-09-07 23:15:00,00,D88039EC686C,000B,1A,5E,07,12,0,13,00,33,0405,S,328173104
2021-09-07 23:25:00,00,D88039EC686C,000B,1A,D5,07,12,0,13,00,33,0405,S,328179465
2021-09-07 23:35:00,00,D88039EC686C,000B,1A,51,07,12,0,13,00,33,0405,S,328185841
2021-09-07 23:45:00,00,D88039EC686C,000B,1A,BD,07,12,0,13,00,33,0405,S,328192186
2021-09-07 23:55:00,00,D88039EC686C,000B,1A,11,07,12,0,13,00,33,0405,S,328198487
2021-09-08 00:05:00,00,D88039EC686C,000B,1A,59,07,12,0,13,00,33,0405,S,328204759
2021-09-08 00:15:00,00,D88039EC686C,000B,1A,AC,07,12,0,13,00,33,0405,S,328211055
2021-09-08 00:25:00,00,D88039EC686C,000B,1A,ED,07,12,0,13,00,33,0405,S,328217312
2021-09-08 00:35:00,00,D88039EC686C,000B,1A,0C,07,12,0,13,00,33,0405,S,328223512
2021-09-08 00:45:00,00,D88039EC686C,000B,1A,04,07,12,0,13,00,33,0405,S,328229631
2021-09-08 00:55:00,00,D88039EC686C,000B,1A,0A,07,12,0,13,00,33,0405,S,328235776
2021-09-08 01:05:00,00,D88039EC686C,000B,1A,0D,07,12,0,13,00,33,0405,S,328241921
2021-09-08 01:15:00,00,D88039EC686C,000B,1A,F7,07,12,0,13,00,33,0405,S,328248011
2021-09-08 01:25:00,00,D88039EC686C,000B,1A,DD,07,12,0,13,00,33,0405,S,328254094
2021-09-08 01:35:00,00,D88039EC686C,000B,1A,D4,07,12,0,13,00,33,0405,S,328260206
2021-09-08 01:45:00,00,D88039EC686C,000B,1A,A3,07,12,0,13,00,33,0405,S,328266252
2021-09-08 01:55:00,00,D88039EC686C,000B,1A,83,07,12,0,13,00,33,0405,S,328272321
2021-09-08 02:05:00,00,D88039EC686C,000B,1A,58,07,12,0,13,00,33,0405,S,328278374
2021-09-08 02:15:00,00,D88039EC686C,000B,1A,05,07,12,0,13,00,33,0405,S,328284350
2021-09-08 02:25:00,00,D88039EC686C,000B,1A,BE,07,12,0,13,00,33,0405,S,328290344
2021-09-08 02:35:00,00,D88039EC686C,000B,1A,8B,07,12,0,13,00,33,0405,S,328296375
2021-09-08 02:45:00,00,D88039EC686C,000B,1A,43,07,12,0,13,00,33,0405,S,328302371
2021-09-08 02:55:00,00,D88039EC686C,000B,1A,DE,07,12,0,13,00,33,0405,S,328308313
2021-09-08 03:01:00,00,D88039EC686C,000B,1A,11,07,12,0,13,00,33,0405,S,328311994
2021-09-08 03:01:00,00,D88039EC686C,000B,1A,25,07,12,0,13,00,33,0405,S,328312035
2021-09-08 03:11:00,00,D88039EC686C,000B,1A,08,07,12,0,13,00,33,0405,S,328318124
2021-09-08 03:21:00,00,D88039EC686C,000B,1A,B8,07,12,0,13,00,33,0405,S,328324098
2021-09-08 03:31:00,00,D88039EC686C,000B,1A,6E,07,12,0,13,00,33,0405,S,328330088
2021-09-08 03:41:00,00,D88039EC686C,000B,1A,03,07,12,0,13,00,33,0405,S,328336008
2021-09-08 03:51:00,00,D88039EC686C,000B,1A,A2,07,12,0,13,00,33,0405,S,328341951
2021-09-08 04:01:00,00,D88039EC686C,000B,1A,35,07,12,0,13,00,33,0405,S,328347866
2021-09-08 04:11:00,00,D88039EC686C,000B,1A,AA,07,12,0,13,00,33,0405,S,328353725
2021-09-08 04:21:00,00,D88039EC686C,000B,1A,1E,07,12,0,13,00,33,0405,S,328359584
2021-09-08 04:31:00,00,D88039EC686C,000B,1A,A7,07,12,0,13,00,33,0405,S,328365485
2021-09-08 04:41:00,00,D88039EC686C,000B,1A,14,07,12,0,13,00,33,0405,S,328371329
2021-09-08 04:51:00,00,D88039EC686C,000B,1A,8F,07,12,0,13,00,33,0405,S,328377202
2021-09-08 05:01:00,00,D88039EC686C,000B,1A,F0,07,12,0,13,00,33,0405,S,328383022
2021-09-08 05:11:00,00,D88039EC686C,000B,1A,62,07,12,0,13,00,33,0405,S,328388876
2021-09-08 05:21:00,00,D88039EC686C,000B,1A,AC,07,12,0,13,00,33,0405,S,328394651
2021-09-08 05:31:00,00,D88039EC686C,000B,1A,05,07,12,0,13,00,33,0405,S,328400454
2021-09-08 05:41:00,00,D88039EC686C,000B,1A,51,07,12,0,13,00,33,0405,S,328406235
2021-09-08 05:51:00,00,D88039EC686C,000B,1A,B0,07,12,0,13,00,33,0405,S,328412052
2021-09-08 06:01:00,00,D88039EC686C,000B,1A,E4,07,12,0,13,00,33,0405,S,328417789
2021-09-08 06:11:00,00,D88039EC686C,000B,1A,32,07,12,0,13,00,33,0405,S,328423572
2021-09-08 06:21:00,00,D88039EC686C,000B,1A,83,07,12,0,13,00,33,0405,S,328429360
2021-09-08 06:31:00,00,D88039EC686C,000B,1A,C3,07,12,0,13,00,33,0405,S,328435117
2021-09-08 06:41:00,00,D88039EC686C,000B,1A,34,07,12,0,13,00,33,0405,S,328440973
2021-09-08 06:51:00,00,D88039EC686C,000B,1A,A4,07,12,0,13,00,33,0405,S,328446819
2021-09-08 07:01:00,00,D88039EC686C,000B,1A,F4,07,12,0,13,00,33,0405,S,328452608
2021-09-08 07:11:00,00,D88039EC686C,000B,1A,55,07,12,0,13,00,33,0405,S,328458429
2021-09-08 07:21:00,00,D88039EC686C,000B,1A,B3,07,12,0,13,00,33,0405,S,328464247
2021-09-08 07:31:00,00,D88039EC686C,000B,1A,13,07,12,0,13,00,33,0405,S,328470071
2021-09-08 07:41:00,00,D88039EC686C,000B,1A,8D,07,12,0,13,00,33,0405,S,328475938
2021-09-08 07:51:00,00,D88039EC686C,000B,1A,16,07,12,0,13,00,33,0405,S,328481843
2021-09-08 08:01:00,00,D88039EC686C,000B,1A,8D,07,12,0,13,00,33,0405,S,328487708
2021-09-08 08:11:00,00,D88039EC686C,000B,1A,34,07,12,0,13,00,33,0405,S,328493661
2021-09-08 08:21:00,00,D88039EC686C,000B,1A,BE,07,12,0,13,00,33,0405,S,328499569
2021-09-08 08:31:00,00,D88039EC686C,000B,1A,60,07,12,0,13,00,33,0405,S,328505515
2021-09-08 08:41:00,00,D88039EC686C,000B,1A,F5,07,12,0,13,00,33,0405,S,328511436
2021-09-08 08:51:00,00,D88039EC686C,000B,1A,9C,07,12,0,13,00,33,0405,S,328517394
2021-09-08 09:01:00,00,D88039EC686C,000B,1A,4C,07,12,0,13,00,33,0405,S,328523368
2021-09-08 09:11:00,00,D88039EC686C,000B,1A,FA,07,12,0,13,00,33,0405,S,328529339
2021-09-08 09:21:00,00,D88039EC686C,000B,1A,99,07,12,0,13,00,33,0405,S,328535279
2021-09-08 09:31:00,00,D88039EC686C,000B,1A,4C,07,12,0,13,00,33,0405,S,328541268
2021-09-08 09:41:00,00,D88039EC686C,000B,1A,FC,07,12,0,13,00,33,0405,S,328547245
2021-09-08 09:51:00,00,D88039EC686C,000B,1A,AC,07,12,0,13,00,33,0405,S,328553220
2021-09-08 09:56:00,00,D88039EC686C,000B,1A,16,07,12,0,13,00,33,0405,S,328555985
2021-09-08 09:56:00,00,D88039EC686C,000B,1A,63,07,12,1,13,00,33,0405,S,328556139
2021-09-08 09:56:00,00,D88039EC686C,000B,1A,EB,07,12,0,13,00,33,0405,S,328556409
2021-09-08 09:57:00,00,D88039EC686C,000B,1A,D0,07,12,0,13,00,33,0405,S,328556867
2021-09-08 10:02:00,00,D88039EC686C,000B,1A,45,07,12,0,13,00,33,0405,S,328559662
2021-09-08 10:12:00,00,D88039EC686C,000B,1A,D9,07,12,0,13,00,33,0405,S,328565579
2021-09-08 10:22:00,00,D88039EC686C,000B,1A,68,07,12,0,13,00,33,0405,S,328571497
2021-09-08 10:32:00,00,D88039EC686C,000B,1A,FC,07,12,0,13,00,33,0405,S,328577417
2021-09-08 10:38:00,00,D88039EC686C,000B,1A,76,07,12,0,13,00,33,0405,S,328581235
2021-09-08 10:39:00,00,D88039EC686C,000B,1A,3F,07,12,0,13,00,33,0405,S,328581638
2021-09-08 10:39:00,00,D88039EC686C,000B,1A,43,07,12,0,13,00,33,0405,S,328581653
2021-09-08 10:39:00,00,D88039EC686C,000B,1A,52,07,12,0,13,00,33,0405,S,328581678
2021-09-08 10:39:00,00,D88039EC686C,000B,1A,5B,07,12,0,13,00,33,0405,S,328581695
2021-09-08 10:49:00,00,D88039EC686C,000B,1A,EC,07,12,0,13,00,33,0405,S,328587614
2021-09-08 10:59:00,00,D88039EC686C,000B,1A,71,07,12,0,13,00,33,0405,S,328593506
2021-09-08 11:09:00,00,D88039EC686C,000B,1A,0B,07,12,0,13,00,33,0405,S,328599436
2021-09-08 11:19:00,00,D88039EC686C,000B,1A,7E,07,12,0,13,00,33,0405,S,328605294
2021-09-08 11:29:00,00,D88039EC686C,000B,1A,F0,07,12,0,13,00,33,0405,S,328611147
2021-09-08 11:39:00,00,D88039EC686C,000B,1A,51,07,12,0,13,00,33,0405,S,328616969
2021-09-08 11:49:00,00,D88039EC686C,000B,1A,B9,07,12,0,13,00,33,0405,S,328622801
2021-09-08 11:59:00,00,D88039EC686C,000B,1A,33,07,12,0,13,00,33,0405,S,328628672
2021-09-08 12:09:00,00,D88039EC686C,000B,1A,A8,07,12,0,13,00,33,0405,S,328634534
2021-09-08 12:19:00,00,D88039EC686C,000B,1A,3E,07,12,0,13,00,33,0405,S,328640459
2021-09-08 12:29:00,00,D88039EC686C,000B,1A,E1,07,12,0,13,00,33,0405,S,328646409
2021-09-08 12:39:00,00,D88039EC686C,000B,1A,70,07,12,0,13,00,33,0405,S,328652323
2021-09-08 12:49:00,00,D88039EC686C,000B,1A,22,07,12,0,13,00,33,0405,S,328658301
2021-09-08 12:59:00,00,D88039EC686C,000B,1A,BB,07,12,0,13,00,33,0405,S,328664229
2021-09-08 13:09:00,00,D88039EC686C,000B,1A,42,07,12,0,13,00,33,0405,S,328670125
2021-09-08 13:19:00,00,D88039EC686C,000B,1A,01,07,12,0,13,00,33,0405,S,328676132
2021-09-08 13:29:00,00,D88039EC686C,000B,1A,B4,07,12,0,13,00,33,0405,S,328682111
2021-09-08 13:39:00,00,D88039EC686C,000B,1A,4F,07,12,0,13,00,33,0405,S,328688047
2021-09-08 13:49:00,00,D88039EC686C,000B,1A,04,07,12,0,13,00,33,0405,S,328694031
2021-09-08 13:59:00,00,D88039EC686C,000B,1A,99,07,12,0,13,00,33,0405,S,328699953
2021-09-08 14:09:00,00,D88039EC686C,000B,1A,24,07,12,0,13,00,33,0405,S,328705857
2021-09-08 14:19:00,00,D88039EC686C,000B,1A,B9,07,12,0,13,00,33,0405,S,328711784
2021-09-08 14:29:00,00,D88039EC686C,000B,1A,53,07,12,0,13,00,33,0405,S,328717718
2021-09-08 14:39:00,00,D88039EC686C,000B,1A,09,07,12,0,13,00,33,0405,S,328723708
2021-09-08 14:49:00,00,D88039EC686C,000B,1A,CF,07,12,0,13,00,33,0405,S,328729724
2021-09-08 14:59:00,00,D88039EC686C,000B,1A,8B,07,12,0,13,00,33,0405,S,328735720
2021-09-08 15:09:00,00,D88039EC686C,000B,1A,3E,07,12,0,13,00,33,0405,S,328741705
2021-09-08 15:19:00,00,D88039EC686C,000B,1A,F3,07,12,0,13,00,33,0405,S,328747691
